#
#	MEG coil definition file for Maxwell Filtering
#
#	These coil definitions make use of integration points according to the last
#	formula in section 25.4.62 in the "Handbook of Mathematical Functions:
#	With Formulas, Graphs, and Mathematical Tables" edited by Abramowitz and Stegun.
#
#	These coil definitions were used by Samu Taulu in the Spherical Space
#	Separation work, which was subsequently used by Elekta in Maxfilter. The only
#	difference is that the local z-coordinate was set to zero in Taulu's original
#	formulation. Source of small z-coordinate offset (0.0003m) is due to manufacturing bug.
#
#	Issues left to be sorted out.
#	1) Discrepancy between gradiometer base size. 16.69 in Elekta, 16.80 in MNE
#
#	<class>	<id> <accuracy> <np> <size> <baseline> "<description>"
#
# struct class id accuracy num_points size baseline description
# format '%d %d %d %d %e %e %s'
#
#	<w_1> <x_1/m> <y_1/m> <z_1/m> <nx_1> <ny_1> <nz_1>
#
# struct w     x       y       z       nx     ny     nz
# format '%f %e %e %e %e %e %e'
#
#	....
#
#	<w_np> <x_np/m> <y_np/m> <z_np/m> <nx_np> <ny_np> <nz_np>
#
#	<class>		1	magnetometer
#			2	axial gradiometer
#			3	planar gradiometer
#			4	axial second-order gradiometer
#
#	<accuracy>	0       point approximation
#                       1	normal
#			2	accurate
#
#
1   2000    2   1  0.000e+00  0.000e+00	"Point magnetometer, z-normal"
  1.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
3   3012    2   8  2.639e-02  1.669e-02	"Vectorview planar gradiometer T1 size = 26.39  mm base = 16.69  mm"
1.4979029359e+01  1.0800000000e-02  6.7100000000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.4979029359e+01  5.8900000000e-03  6.7100000000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.4979029359e+01  5.8900000000e-03  -6.7100000000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.4979029359e+01  1.0800000000e-02  -6.7100000000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
-1.4979029359e+01  -1.0800000000e-02  6.7100000000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
-1.4979029359e+01  -5.8900000000e-03  6.7100000000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
-1.4979029359e+01  -5.8900000000e-03  -6.7100000000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
-1.4979029359e+01  -1.0800000000e-02  -6.7100000000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1   3022    2  9  2.580e-02  0.000e+00	"Vectorview magnetometer T1 size = 25.80  mm"
7.7160493800e-02  -9.9922970000e-03  9.9922970000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.2345679010e-01  0.0000000000e+00  9.9922970000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
7.7160493800e-02  9.9922970000e-03  9.9922970000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.2345679010e-01  -9.9922970000e-03  0.0000000000e+00  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.9753086420e-01  0.0000000000e+00  0.0000000000e+00  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.2345679010e-01  9.9922970000e-03  0.0000000000e+00  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
7.7160493800e-02  -9.9922970000e-03  -9.9922970000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.2345679010e-01  0.0000000000e+00  -9.9922970000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
7.7160493800e-02  9.9922970000e-03  -9.9922970000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1   3024    2  9  2.100e-02  0.000e+00	"Vectorview magnetometer T3 size = 21.00  mm"
7.7160493800e-02  -8.1332650000e-03  8.1332650000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.2345679010e-01  0.0000000000e+00  8.1332650000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
7.7160493800e-02  8.1332650000e-03  8.1332650000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.2345679010e-01  -8.1332650000e-03  0.0000000000e+00  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.9753086420e-01  0.0000000000e+00  0.0000000000e+00  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.2345679010e-01  8.1332650000e-03  0.0000000000e+00  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
7.7160493800e-02  -8.1332650000e-03  -8.1332650000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
1.2345679010e-01  0.0000000000e+00  -8.1332650000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
7.7160493800e-02  8.1332650000e-03  -8.1332650000e-03  3.0000000000e-04  0.0000000000e+00  0.0000000000e+00  1.0000000000e+00
